source,target
zori2013,milek2006
boyd2013,munch2003
keller2016,munch2003
mannering2013,munch2003
lucas2007,munch2003
poulsen2011,munch2003
sindbaek2011,munch2003
sindbaek2017,munch2003
boyd2013,osullivan2008
keller2016,osullivan2008
sindbaek2016,osullivan2008
boyd2013,corrain1983
boyd2013,corrain2005
boyd2013,perring1981
perry2016,perring1981
boyd2013,reilly2003
boyd2013,simpson1999
kelly2015,simpson1999
milek2012,simpson1999
boyd2013,simpson2006
boyd2013,stocker2003
lund2010,stocker2003
raffield2014,stocker2003
sanmark2013,stocker2003
boyd2013,valante2008
boyd2013,wallace1992
devos2013,wallace1992
kelly2015,wallace1992
knudson2012,wallace1992
skre2011a,wallace1992
boyd2013,wallace2000
boyd2013,wallace2005
boyd2013,wallace2008
montgomery2014,wallace2008
beck2018,andersson2000
fahlander2016,andersson2000
gustafsson2011,andersson2000
wickholm2006,andersson2000
oye2014,andersson2000
beck2018,artursson2005
beck2018,bantelmann1975
beck2018,beck2004
dobat2006,beck2004
beck2018,bennett2005
beck2018,bjorhem1993
ellingsen2019,bjorhem1993
henriksen2014,bjorhem1993
beck2018,boozer2015
beck2018,boye1992
beck2018,boye1998
beck2018,carlie2005
beck2018,carlie2008
eriksen2013,carlie2008
beck2018,carstens2015
ellingsen2019,carstens2015
tonning2020,carstens2015
beck2018,christensen1973
beck2018,christensen2015
borake2018,christensen2015
kalmring2017,christensen2015
jessen2016,christensen2015
lund2016,christensen2015
runge2018,christensen2015
skre2019,christensen2015
beck2018,eriksen2009
feveile2011,eriksen2009
holst2013,eriksen2009
majchczack2018,eriksen2009
poulsen2011,eriksen2009
beck2018,ethelberg2003
croix2019,ethelberg2003
fallgren2008,ethelberg2003
hilberg2018,ethelberg2003
holst2014,ethelberg2003
holst2010,ethelberg2003
beck2018,ford1954
beck2018,fowler2017
beck2018,gjerlevsen2013
beck2018,gram2006
beck2018,graslund1987
beck2018,hakansson2012
beck2018,hansen1991
holst2010,hansen1991
beck2018,harrison2011
beck2018,hatt1928
beck2018,heimer2009
jessen2016,heimer2009
beck2018,heimer2006
beck2018,herschend1993
carver2015,herschend1993
eriksen2013,herschend1993
fabech2013,herschend1993
ellingsen2019,herschend1993
fallgren2008,herschend1993
holst2013,herschend1993
tonning2020,herschend1993
beck2018,hill1972
beck2018,hvass1980
jessen2014,hvass1980
poulsen2011,hvass1980
beck2018,jensen1986
croix2015,jensen1986
beck2018,jensen1987
beck2018,jessen2012
fredriksen2014,jessen2012
jessen2016,jessen2012
beck2018,jessen2003
beck2018,jorgensen1995
christiansen2019,jorgensen1995
holst2014,jorgensen1995
lund2008,jorgensen1995
lund2010,jorgensen1995
beck2018,kling1984
beck2018,komber2001
beck2018,komber1999
tonning2020,komber1999
beck2018,krieger1944
beck2018,kristensen2015
price2018,kristensen2015
beck2018,lucas2014
beck2018,lucas2016
beck2018,martens2005
oye2014,martens2005
beck2018,mikkelsen2003
fallgren2008,mikkelsen2003
sindbaek2017,mikkelsen2003
beck2018,mimisson2016
beck2018,moller2009
beck2018,nielsen1980
ellingsen2019,nielsen1980
jessen2014,nielsen1980
holst2010,nielsen1980
holst2013,nielsen1980
beck2018,nielsen1998
holst2010,nielsen1998
naum2007,nielsen1998
price2012,nielsen1998
beck2018,nissen1998
beck2018,norlund1948
gotfredsen2014,norlund1948
gardela2015,norlund1948
goodchild2017,norlund1948
jessen2014,norlund1948
holst2013,norlund1948
jessen2016,norlund1948
lund2006,norlund1948
poulsen2011,norlund1948
runge2018,norlund1948
price2011,norlund1948
beck2018,normark2009
beck2018,normark2010
beck2018,nylen2009
beck2018,olesen1998
beck2018,pagh2007
beck2018,pedersen2012
beck2018,petersen2010
beck2018,poulsen2014
beck2018,rasmussen1994
beck2018,rouse1960
beck2018,schietzel1981
hilberg2014,schietzel1981
beck2018,schmidt1994
jessen2016,schmidt1994
milek2012,schmidt1994
beck2018,schultz2015
beck2018,siemen2014
beck2018,skov1994
eriksen2013,skov1994
fallgren2008,skov1994
beck2018,sorensen2011
feveile2017,sorensen2011
jessen2014,sorensen2011
holst2014,sorensen2011
beck2018,sorensen2017
stott2019,sorensen2017
beck2018,sovso2013
croix2015,sovso2013
beck2018,spaulding1953
beck2018,steward1954
beck2018,stouman1980
holst2013,stouman1980
beck2018,tornbjerg2002
fabech2013,tornbjerg2002
beck2018,vale2017
beck2018,villumsen2017
beck2018,waterbolk1994
beck2018,witmore2014
beck2018,zimmermann2001
becket2013,gale2000
becket2013,graslund1980
edberg2019,graslund1980
gardela2018,graslund1980
gustin2017,graslund1980
hillerdal2010,graslund1980
linderholm2008,graslund1980
kalmring2012,graslund1980
price2018,graslund1980
price2010,graslund1980
price2019,graslund1980
ulriksen2018,graslund1980
wickholm2006,graslund1980
toplak2018,graslund1980
toplak2015,graslund1980
lund2021,bill2019
holst2013,andersen1993
kastholm2016,andersen1993
lund2013,andersen1993
lund2016,andersen1993
ulriksen2018,andersen1993
skre2019,andersen1993
toplak2018,andersen1993
lund2008,bell1969
lund2015,bell1969
lund2017,bill2018
dobat2006,brucemitford1978
bill2016,byock2013
macphail2013,cannell2011
mannering2013,capelle2004
neiss2016,capelle2004
toplak2018,capelle2004
fontaine2017,carver1992
price2010,carver1992
price2008a,carver1992
dobat2006,carver2000
halstadmcguire2010,carver2000
williams2014,carver2000
borake2018,christensen2016
kalmring2017,christensen2016
tonning2020,christensen2016
price2018,crumlinpedersen1991
hillerdal2010,crumlinpedersen1997
ahfeldt2015,crumlinpedersen1997
croix2015,crumlinpedersen2002
hilberg2014,crumlinpedersen2002
sindbaek2017,daly2007
gullbekk2011,fidjestol1994
skre2019,fidjestol1994
skre2019,friisjensen1984
montgomery2014,grimes2013
fredriksen2014,hedeager2000
odeback2018,hedeager2000
price2018,hedeager2000
dobat2013,helgesson2004
fabech2013,helgesson2004
mannering2013,helgesson2004
rundkvist2010,helgesson2004
runge2018,henriksen2016
gardela2018,holst2017
christensen2013,imer2001
bill2016,imer2001
oehrl2017,imer2001
ahfeldt2015,imer2001
skre2019,krag1991
eriksen2013,larsson2011
gardela2018,leontev2017
gustavsson2015,ljungkvist2008
hennius2018,ljungkvist2008
kalmring2018,ljungkvist2008
ljungkvist2015,ljungkvist2008
ljungkvist2018,ljungkvist2008
lindholm2016,ljungkvist2008
zachrisson2017,ljungkvist2008
williams2014,ljungkvist2008
williams2016,ljungkvist2008
lund2013,lorangenda
rundkvist2010,lorangenda
sindbaek2011,malmer1966
skre2019,marold2012
raffield2016,montgomery2000
price2010,montgomery2000
price2008a,montgomery2000
raffield2018,montgomery2000
skre2019,mundal2018
skre2019,myrvoll2014
dobat2006,nicolaysenndb
gardela2018,nicolaysenndc
kalmring2017,norr1998
raffield2019,norr1998
dobat2006,jorgensen1999
hilberg2018,jorgensen1999
jahnsen2016,jorgensen1999
lund2008,jorgensen1999
lund2005,jorgensen1999
price2019,jorgensen1999
gardela2018,ostigard2015
borake2018,pedersen2003
lund2008,pedersen2003
lund2015,pedersen2003
christensen2013,ramskou1976
christiansen2019,ramskou1976
price2010,ramskou1976
rundkvist2010,ramskou1976
kalmring2017,risberg2011
gardela2018,schetelig1905
lund2020,spurkland2005
skre2019,steinsland1991
dobat2006,sundqvist2000
raffield2019,sundqvist2000
skre2019,sundqvist2000
bill2016,sorensen2006
price2006,turvillepetre1964
burstrom2015,varenius1992
oehrl2017,varenius1992
ahfeldt2015,varenius1992
lund2020,vestergaard2007
bill2016,warmind1995
price2010,warmind1995
burstrom2014,appadurai1986a
halewood2001,appadurai1986a
lund2008,appadurai1986a
kemmers2011,appadurai1986a
lund2015,appadurai1986a
lund2017,appadurai1986a
burstrom2014,dionysiusnd
catlin2016,amorosi1997
dugmore2007,amorosi1997
hartman2017,amorosi1997
zori2013,amorosi1997
catlin2016,arnalds2004
catlin2016,atalay2012
catlin2016,balee2006
catlin2016,bolender2012
catlin2016,bolender2008
vesteinsson2012,bolender2008
catlin2016,bourdieu1980
lund2004,bourdieu1980
catlin2016,braje2015
catlin2016,braje2013
catlin2016,briggs2006
catlin2016,brownlow2006
catlin2016,butzer1975
catlin2016,caseldine2010
catlin2016,catlin2011
catlin2016,catlin2013
catlin2016,catlin2014
catlin2016,chadwick2013
catlin2016,chase2014
catlin2016,correia2013
catlin2016,crofts2011
catlin2016,cronon1991
catlin2016,crumley2003
catlin2016,crutzen2000
hartman2017,crutzen2000
solli2011,crutzen2000
catlin2016,dasmann1976
catlin2016,dugmore2004
dugmore2007,dugmore2004
jackson2018,dugmore2004
vesteinsson2012,dugmore2004
catlin2016,dugmore2009
hartman2017,dugmore2009
keller2016,dugmore2009
jackson2018,dugmore2009
catlin2016,earle2002
catlin2016,einarsson2015
catlin2016,ensor2003
catlin2016,fisher2005
catlin2016,fisher2009
catlin2016,foley2013
catlin2016,harris2006
price2010,harris2006
catlin2016,hicks2014
catlin2016,hilger2015
catlin2016,hill2009
catlin2016,hodder2004
catlin2016,ingold1993
lund2020,ingold1993
lund2015,ingold1993
lund2017,ingold1993
solli2018,ingold1993
catlin2016,johnson2012
catlin2016,kennett2013
catlin2016,kintigh2014
catlin2016,klein2015
catlin2016,lansing2007
catlin2016,larkin2013
catlin2016,lefebvre1991
eriksen2013,lefebvre1991
catlin2016,lentfer2002
catlin2016,lightfoot1998
roslund2017,lightfoot1998
catlin2016,logan2013
catlin2016,mcgovern2007
dugmore2012,mcgovern2007
hartman2017,mcgovern2007
keller2016,mcgovern2007
lucas2007,mcgovern2007
milek2012,mcgovern2007
schmid2017,mcgovern2007
frei2015,mcgovern2007
catlin2016,melville1990
catlin2016,mitchell2003
catlin2016,morton2013
catlin2016,mrozowski2006
catlin2016,mrozowski2011
catlin2016,norgaard2011
catlin2016,ogilvie2010
hartman2017,ogilvie2010
catlin2016,palsson2013
catlin2016,redman2005
catlin2016,reitz2012
catlin2016,robin2006
catlin2016,rull2013
catlin2016,steffen2011
catlin2016,steward1955
solli2011,steward1955
catlin2016,streeter2013
catlin2016,streeter2015
hartman2017,streeter2015
catlin2016,stump2013
catlin2016,thomson2006
keller2016,thomson2006
catlin2016,thorarinsson1944
hartman2017,thorarinsson1944
keller2016,thorarinsson1944
schmid2017,thorarinsson1944
catlin2016,thorhallsdottir2013
catlin2016,vandenoort2013
catlin2016,vanderleeuw2014
catlin2016,wilson1989
catlin2016,woodbridge2012
catlin2016,young2007
carver2015,mccormick2012
hartman2017,miller2012
helama2017,miller2012
jackson2018,miller2012
lund2021,cannellnd
christensen2013,arrhenius2009
christensen2013,christensen1991
fallgren2008,christensen1991
hilberg2018,christensen1991
holst2013,christensen1991
lund2016,christensen1991
tonning2020,christensen1991
skre2019,christensen1991
christensen2013,fleischer2003
christensen2013,franceschi2005
christensen2013,gabriel1991
christensen2013,klaesoe2003
christensen2013,larsen1991
glorstad2017,larsen1991
tveiten2017,larsen1991
toplak2015,larsen1991
christensen2013,lindow2001
gardela2018,lindow2001
christensen2013,mackeprang1935
christensen2013,mango2002
christensen2013,nielsen2001
christiansen2019,nielsen2001
jessen2016,nielsen2001
christensen2013,orsnes1990
christensen2013,pesch2005
gardela2018,pesch2005
rosengren2010,pesch2005
christensen2013,pentz2009
price2014,pentz2009
price2010,pentz2009
lund2021,pentz2009
christensen2013,petersen2005
gardela2018,petersen2005
christensen2013,roesdahl1977
goodchild2017,roesdahl1977
holst2013,roesdahl1977
price2014,roesdahl1977
price2010,roesdahl1977
price2011,roesdahl1977
ulriksen2018,roesdahl1977
christensen2013,thrane2005
christensen2013,voss1990
fabech2013,voss1990
christensen2013,watt2003
glorstad2015,watt2003
bill2016,callan1927
bill2016,brink2002
holst2010,brink2002
kalmring2017,brink2002
myrberg2008,brink2002
raffield2016,brink2002
zachrisson2017,brink2002
bill2016,brogger1945
lund2013,brogger1945
lund2017,brogger1945
bill2016,falk2008
bill2016,gjaerder1952
bill2016,gjessing1943
ahfeldt2015,gjessing1943
bill2016,gotfredsen2003
gotfredsen2014,gotfredsen2003
bill2016,grieg1937
bill2016,grotowski2009
bill2016,gudni1945
bill2016,hauck1973
bill2016,hellers2012
bill2016,hultgard2008
fabech2013,hultgard2008
mainland2018,hultgard2008
bill2016,jesch2000
bill2016,johns1982
bill2016,kolstrup1993
bill2016,korsvoll2011
bill2016,lund1974
bill2016,macleod2006
bill2016,maixner2004
bill2016,mckinnell2004
bill2016,melsom2003
lund2013,melsom2003
lund2006,melsom2003
bill2016,meyer1999
bill2016,ullerwille1985
bill2016,muncknd
bill2016,nordland1951
bill2016,price2013
gardela2018,price2013
price2014,price2013
price2018,price2013
price2014a,price2013
price2020,price2013
raffield2016,price2013
price2019,price2013
bill2016,pyysiainen2004
bill2016,resi2013
bill2016,ritner1988
bill2016,roesdahl1998
kovalenko2013,roesdahl1998
bill2016,schetelig1920
pedersen2015,schetelig1920
bill2016,thrane1998
bill2016,thurston1907
bill2016,weber2012
bill2016,wilk2000
christensen2013,arrhenius1961
gardela2018,arrhenius1961
rosengren2010,arrhenius1961
christensen2013,imer2004
bill2016,imer2004
croix2019,adams2004
lund2020,adams2004
lund2005,adams2004
mainland2018,adams2004
lund2010,adams2004
lund2016,adams2004
zori2013,adams2004
croix2019,arndt2007
croix2019,andersen2017
lund2013,andersen2017
skre2019,andersen2017
croix2019,bagge2016
croix2019,bagge2004
croix2019,bauduin2009
croix2019,callmer2009
rogers2020,callmer2009
croix2019,corrochano2014
croix2019,curta2011
croix2019,deckers2017
croix2019,deckers2012
croix2019,dobat2016
croix2019,eisenschmidt2004
feveile2011,eisenschmidt2004
price2014,eisenschmidt2004
croix2019,fried1994
croix2019,garipzanov2008
croix2015,garipzanov2008
hillerdal2010,garipzanov2008
croix2019,gazzoli2011
croix2019,henstra2012
ijssennagger2015,henstra2012
ijssennagger2013,henstra2012
croix2019,ijssennaggervanderpluijm2017
croix2019,jansson1997
gustin2017,jansson1997
hillerdal2010,jansson1997
linderholm2008,jansson1997
magi2011,jansson1997
croix2019,jesch2004
ijssennagger2013,jesch2004
croix2019,juul2017
croix2019,kleiminger1993
kastholm2016,kleiminger1993
lund2005,kleiminger1993
lund2013,kleiminger1993
ulriksen2018,kleiminger1993
croix2019,knol2001
croix2019,knol1993
croix2019,knol1999
ijssennagger2015,knol1999
ijssennagger2013,knol1999
croix2019,kramer2000
croix2019,kramer1996
croix2019,baume1952
majchczack2018,baume1952
croix2019,lebecq1983
ijssennagger2013,lebecq1983
croix2019,lund1990
croix2019,lund2003
lund2005,lund2003
lund2004,lund2003
lund2006,lund2003
croix2019,mcleod2007
croix2019,nelson2008
croix2019,nicolay2014
croix2019,nijdam2009
croix2019,nasman2006
fabech2013,nasman2006
holst2014,nasman2006
skre2019,nasman2006
croix2019,price2009
price2014a,price2009
croix2019,prummel2000
croix2019,prummel2001
croix2019,pohl1998
gustin2017,pohl1998
croix2019,reimitz2008
croix2019,reuter1991
croix2019,richards2010
raffield2016,richards2010
croix2019,roesdahl1996
price2018,roesdahl1996
sindbaek2011,roesdahl1996
croix2019,roesdahl1992
croix2019,roxburgh2013
croix2019,samplonius1998
ijssennagger2013,samplonius1998
croix2019,sindbaek2008
croix2015,sindbaek2008
holst2014,sindbaek2008
lund2019,sindbaek2008
osullivan2015,sindbaek2008
sindbaek2016,sindbaek2008
vesteinsson2016,sindbaek2008
croix2019,steuer1974
hilberg2018,steuer1974
croix2019,tummuscheit2018
skre2019,tummuscheit2018
croix2019,urbanczyk2009
croix2015,urbanczyk2009
croix2019,wawn2002
croix2019,zettel1977
croix2015,hatting1991
lund2004,jorgensen1992
sindbaek2017,jorgensen1992
croix2015,andersen2003
croix2015,andrews1997
croix2019,andrews1997
croix2015,samling1985
croix2015,auch2012
croix2015,barrett2007
lindholm2016,barrett2007
mainland2018,barrett2007
skre2011a,barrett2007
skre2011b,barrett2007
croix2015,becker1979
croix2015,bencard1973
croix2015,bencard1974
croix2015,bencard1979
croix2015,bencard1970
croix2019,bencard1970
croix2015,benderjorgensen1991
croix2015,benderjorgensen2004
croix2015,blackmore2001
croix2015,bult1988
croix2015,callmer1981
roslund2015,callmer1981
croix2015,callmer1984
christiansen2019,callmer1984
pedersen2017,callmer1984
rundkvist2010,callmer1984
sindbaek2007,callmer1984
skre2011b,callmer1984
croix2015,capelle1980
croix2015,croix2014b
croix2015,demannd
croix2015,ennen1972
croix2015,feveile2010
feveile2011,feveile2010
croix2015,feveile1998
croix2015,frandsen1986
croix2015,frandsen1987
croix2019,frandsen1987
croix2015,frandsen1988
croix2019,frandsen1988
croix2015,frandsen2006a
croix2019,frandsen2006a
christiansen2019,frandsen2006a
croix2015,haarnagel1941
croix2015,haarnagel1963
croix2015,hamerow2007
croix2015,hamerow2011
lund2016,hamerow2011
croix2015,harris1975
croix2015,helle2006
rosvold2019,helle2006
croix2015,herrmann1978
croix2015,herrmann1982
jagodzinski2014,herrmann1982
kovalenko2013,herrmann1982
croix2015,herschend2009
eriksen2013,herschend2009
fabech2013,herschend2009
ellingsen2019,herschend2009
fredriksen2014,herschend2009
hillerdal2010,herschend2009
kalmring2017,herschend2009
lindholm2016,herschend2009
tonning2020,herschend2009
croix2015,hines1994
croix2015,hodges1988
croix2015,hodges1996
croix2015,jagodzinski1991
sindbaek2007,jagodzinski1991
croix2015,jankuhn1971
croix2015,jankuhn1985
croix2015,kuzmin2000
hillerdal2010,kuzmin2000
nosov2018,kuzmin2000
croix2015,lucas2001
croix2019,lucas2001
croix2015,lundstrom1981
croix2015,malcolm2003
croix2015,milek2007
croix2019,milek2007
devos2013,milek2007
macphail2013,milek2007
milek2013,milek2007
wouters2016,milek2007
skre2011a,milek2007
croix2015,olsen1975
lund2005,olsen1975
croix2015,reynolds1977
croix2015,sedov1985
croix2015,siegmuller2010
croix2015,stanislawski2011
croix2015,steuer1980
croix2015,steuer2007
