source,target
jessen2016,pilo2007
pedersennda,pilo2007
pedersenndb,pilo2007
rundkvist2010,pilo2007
wouters2016,pilo2007
weissnd,pilo2007
NOAUTHOR31,pilo2007
baug2017,risbol1994
glorstad2017,risbol1994
sindbaek2016,risbol1994
knappett2025,risbol1994
baug2017,schou2007
glorstad2017,schou2007
baug2017,schon1995
hilberg2014,schon1995
sindbaek2007,schon1995
weissnd,schon1995
baug2017,sigurdsson1999
zoega2017,sigurdsson1999
bergstol2004,bourdieu1973
bergstol2004,jones1999
lund2021,billnd
billnd,bill2013
pedersennda,bill2013
axelsen2014,bill2013
schneidhofer2017,bill2013
billnd,callmer1977
glorstad2017,callmer1977
heenpettersen2019,callmer1977
gustin2017,callmer1977
hilberg2014,callmer1977
osullivan2015,callmer1977
sindbaek2007,callmer1977
NOAUTHOR24,callmer1977
rundkvist2010,callmer1977
warmlander2015,callmer1977
billnd,gansum1995
draganits2014,gansum1995
forest2011,gansum1995
schneidhofer2017,gansum1995
moen2020,gansum1995
billnd,hinsch1945
schneidhofer2017,hinsch1945
billnd,hjardar2011
billnd,hougen1993
price2010,hougen1993
knappett2025,hougen1993
billnd,jankuhn1986
hilberg2013,jankuhn1986
henriksen2017,jankuhn1986
tummuscheitnd,jankuhn1986
billnd,karageorghis1999
billnd,kilger2008
burstrom2014,kilger2008
burstrom2015,kilger2008
gardela2018,kilger2008
hilberg2013,kilger2008
hilberg2014,kilger2008
hardhnd,kilger2008
ijssennagger2013,kilger2008
kershaw2018,kilger2008
kemmers2011,kilger2008
lund2017,kilger2008
lund2016,kilger2008
NOAUTHOR18,kilger2008
skrend,kilger2008
skre2015,kilger2008
sindbaek2011,kilger2008
skre2017,kilger2008
NOAUTHOR32,kilger2008
NOAUTHOR36,kilger2008
billnd,kleingartner2014
hilberg2013,kleingartner2014
hilberg2018,kleingartner2014
kalmring2013,kleingartner2014
price2018,kleingartner2014
NOAUTHOR28,kleingartner2014
billnd,larsen2011
tummuscheit2014,larsen2011
oye2016,larsen2011
billnd,martens1988
glorstad2017,martens1988
loftsgarden2019,martens1988
tveiten2017,martens1988
stene2017,martens1988
zachrisson2018,martens1988
billnd,nicolaysennd
axelsen2014,nicolaysennd
billnd,oye2011
baug2017,oye2011
osullivan2015,oye2011
axelsen2014,oye2011
richards2018,oye2011
oye2014,oye2011
oye2016,oye2011
moen2020,oye2011
billnd,pedersen2001
ellingsen2019,pedersen2001
gardela2018,pedersen2001
hardhnd,pedersen2001
pedersennda,pedersen2001
skre2017,pedersen2001
billnd,rispling2008
skre2015,rispling2008
NOAUTHOR32,rispling2008
billnd,ros2009
billnd,sperber1996
hardhnd,sperber1996
skre2017,sperber1996
billnd,steuer1997
hilberg2013,steuer1997
heenpettersen2014,steuer1997
jagodzinski2014,steuer1997
hardhnd,steuer1997
lemm2014,steuer1997
weissnd,steuer1997
billnd,wiker2006
benderjorgensen2009,bender2002
benderjorgensen2009,rasteicher2008
benderjorgensen2009,lightfoot2019
bill2012,brather1992
bill2012,capelle1978
lund2013,capelle1978
lund2017,capelle1978
bill2012,capelle2000
bill2012,daly2011
bill2019,daly2011
bill2012,gansum1996
bill2019,gansum1996
bill2012,geary1994
lund2013,geary1994
lund2017,geary1994
lund2016,geary1994
bill2012,holck2009
bill2016,holck2009
bill2019,holck2009
NOAUTHOR8,holck2009
pricendb,holck2009
bill2012,krogh1982
dugmore2007,krogh1982
keller2016,krogh1982
lund2020,krogh1982
lund2013,krogh1982
lund2016,krogh1982
lund2017,krogh1982
wrcnd,krogh1982
bill2012,kummel2009
lund2017,kummel2009
bill2012,larsen2004
bill2019,larsen2004
thend,larsen2004
NOAUTHOR32,larsen2004
tveiten2017,larsen2004
bill2012,marstrander1986
bill2012,mullerwille1976
bill2019,mullerwille1976
pedersennd,mullerwille1976
price2010,mullerwille1976
NOAUTHOR25,mullerwille1976
ulriksen2018,mullerwille1976
NOAUTHOR36,mullerwille1976
bill2012,mullerwille1992
bill2012,nicolaysennda
macphail2013,nicolaysennda
price2010,nicolaysennda
NOAUTHOR25,nicolaysennda
schneidhofer2017,nicolaysennda
bill2012,randsborg1998
fahlander2016,randsborg1998
bill2012,roesdahl2008
jessen2014,roesdahl2008
holst2013,roesdahl2008
price2011,roesdahl2008
bill2012,sigurdsson2003
bill2012,steinsland2002
eriksen2013,steinsland2002
roslund2017,steinsland2002
bill2012,vanhaperen2010
lund2017,vanhaperen2010
baug2017,berg2015
star2017,berg2015
becket2013,anderson1907
harris2017,anderson1907
becket2013,becket2010
becket2013,curle1982
vonholstein2014,curle1982
becket2013,dickson2000
becket2013,edlin1973
becket2013,fentz1992
becket2013,grahamcampbell2002
steinforth2015,grahamcampbell2002
becket2013,grieg1940
harrison2015,grieg1940
osullivan2015,grieg1940
rogers2020,grieg1940
becket2013,grieve1923
becket2013,harman1981
toplak2018,harman1981
NOAUTHOR33,harman1981
becket2013,loder1935
becket2013,morgan2012
becket2013,mcneillnd
becket2013,ottaway1992
richards2018,ottaway1992
rogers2020,ottaway1992
burstrom2014,allerton2007
burstrom2015,allerton2007
burstrom2014,barthes1971
burstrom2014,barthes1986
lund2004,barthes1986
burstrom2014,bellamy2012
burstrom2014,bender1998
solli2011,bender1998
burstrom2014,blackwell2007
burstrom2014,blackwell2012
heenpettersen2018,blackwell2012
burstrom2014,brisholm1997
burstrom2014,burstrom1996
wickholm2006,burstrom1996
williams2016,burstrom1996
burstrom2014,burstrom1998
kemmers2011,burstrom1998
burstrom2014,chippindale1983
burstrom2014,dannehl2009
burstrom2014,demarrais2004
price2010,demarrais2004
burstrom2014,denzin1989
burstrom2014,derrida1978
kemmers2011,derrida1978
burstrom2014,douglas1993
burstrom2014,eckardt2003
kemmers2011,eckardt2003
burstrom2014,elfver2008
burstrom2014,epstein1991
burstrom2014,foucault1978
burstrom2014,friedel1993
burstrom2014,gaitanammann2005
burstrom2014,gilchrist2000
burstrom2014,gildonnd
burstrom2014,golofast2003
burstrom2014,gordon2009
burstrom2014,gosden2005
burstrom2015,gosden2005
lund2020,gosden2005
lund2015,gosden2005
lund2017,gosden2005
burstrom2014,halse2006
burstrom2014,hamilakis1999
burstrom2014,hardh1996
burstrom2015,hardh1996
glorstad2012,hardh1996
hrnjic2018,hardh1996
ijssennagger2015,hardh1996
hardhnd,hardh1996
kershaw2018,hardh1996
ingvardson2012,hardh1996
NOAUTHOR18,hardh1996
pedersen2017,hardh1996
raninen2014,hardh1996
skrend,hardh1996
NOAUTHOR24,hardh1996
spangennd,hardh1996
sindbaek2011,hardh1996
skre2017,hardh1996
burstrom2014,heffernan1988
burstrom2014,herva2010
burstrom2014,hibbert1969
burstrom2014,hicks2010
burstrom2015,hicks2010
burstrom2014,hodder2012
burstrom2015,hodder2012
eriksen2017,hodder2012
eriksen2016,hodder2012
fredriksen2014,hodder2012
solli2018,hodder2012
burstrom2014,holtorf2001
bill2019,holtorf2001
burstrom2014,holtorf2008
burstrom2014,hoskins1998
lund2015,hoskins1998
lund2010,hoskins1998
lund2017,hoskins1998
lund2016,hoskins1998
burstrom2014,humphrey2003
burstrom2014,johnsonnd
burstrom2014,jonsdottir1982
burstrom2014,jonsson1997
burstrom2014,joy2000
burstrom2014,joyce2000
burstrom2014,kilnernd
burstrom2014,l2008
burstrom2014,kopytoff1986
fredriksen2014,kopytoff1986
glorstad2015,kopytoff1986
heenpettersen2018,kopytoff1986
holst2014,kopytoff1986
lund2008,kopytoff1986
lund2015,kopytoff1986
lund2016,kopytoff1986
lund2017,kopytoff1986
burstrom2014,lamb2011
burstrom2014,lamotta2012
burstrom2014,latour1992
burstrom2014,lindqvist1936
gustavsson2015,lindqvist1936
ljungkvist2015,lindqvist1936
NOAUTHOR16,lindqvist1936
lund2016,lindqvist1936
burstrom2014,martindale2009
burstrom2015,martindale2009
burstrom2014,mcnaughton2006
burstrom2014,meskell2004
burstrom2015,meskell2004
burstrom2014,meskell2005
solli2011,meskell2005
burstrom2014,michell1982
burstrom2014,miller2000
burstrom2014,nevett1999
burstrom2014,novarr1986
burstrom2014,olsen2003
eriksen2017,olsen2003
fredriksen2014,olsen2003
iversennd,olsen2003
kemmers2011,olsen2003
nielsen2011,olsen2003
price2010,olsen2003
raninen2014,olsen2003
storli2010c,olsen2003
solli2018,olsen2003
solli2011,olsen2003
burstrom2014,olsen2010
burstrom2015,olsen2010
eriksen2016,olsen2010
solli2018,olsen2010
solli2011,olsen2010
burstrom2014,olsen2012
beck2018,olsen2012
burstrom2015,olsen2012
helama2017,olsen2012
burstrom2014,ostergren1990
myrberg2008,ostergren1990
burstrom2014,polkey1999
burstrom2014,d1996
burstrom2014,roos2003
burstrom2014,roymans1995
lund2016,roymans1995
burstrom2014,shanks1998
kemmers2011,shanks1998
burstrom2014,sofaer2007
burstrom2014,spangen2005
burstrom2015,spangen2005
glorstad2012,spangen2005
glorstad2014,spangen2005
ijssennagger2013,spangen2005
lund2008,spangen2005
lund2015,spangen2005
lund2010,spangen2005
nielsen2011,spangen2005
spangennd,spangen2005
burstrom2014,stewart1993
burstrom2014,strathern1988
hedeager2010,strathern1988
burstrom2014,thompsonnd
burstrom2014,tilley1996
burstrom2014,valenze2006
burstrom2014,vellinga1999
burstrom2014,weiner1992
burstrom2015,weiner1992
glorstad2015,weiner1992
burstrom2014,wilson2008
cannellnd,wilson2008
domeijlundborg2012,wilson2008
gardeland,wilson2008
harrison2015,wilson2008
kalmring2018,wilson2008
leonard2011,wilson2008
mcleod2011,wilson2008
milek2013,wilson2008
osullivan2015,wilson2008
wrcnd,wilson2008
rogers2020,wilson2008
steinforth2015,wilson2008
ahfeldt2015,wilson2008
burstrom2014,witmore2007
burstrom2015,witmore2007
burstrom2014,woolf1967
billnd,ruter2005
billnd,wiker2007
brewer2018,adamson2018
brewer2018,adger2006
brewer2018,armstrong2017
jackson2018,armstrong2017
brewer2018,balee1998
brewer2018,barthel2013
brewer2018,bauer2018
brewer2018,boggs2016
raffield2019,boggs2016
brewer2018,boogert2006
brewer2018,boyd2009
boyd2013,boyd2009
brewer2018,braje2016
brewer2018,brooks2018
brewer2018,carroll2018
brewer2018,carroll2017
brewer2018,carter2014
brewer2018,cooper2012
catlin2016,cooper2012
brewer2018,costanza2007
catlin2016,costanza2007
brewer2018,crumley1993
catlin2016,crumley1993
brewer2018,crumley2015
borake2018,crumley2015
brewer2018,diamond2010
brewer2018,djindjian2011
brewer2018,dobzhansky1973
brewer2018,ellis2015
brewer2018,ellis2018
brewer2018,ellis2016
brewer2018,finney2016
brewer2018,fitzhugh2018
brewer2018,foster2016
brewer2018,fox2017
brewer2018,fuentes2016
brewer2018,gould1991
brewer2018,gould1982
brewer2018,gould1979
brewer2018,guttmannbond2010
brewer2018,hambrecht2017
brewer2018,helsing2018
brewer2018,hufschmidt2011
brewer2018,ipcc2014
catlin2016,ipcc2014
hartman2017,ipcc2014
brewer2018,jackson2017
brewer2018,kareiva2016
brewer2018,kaufman2018
brewer2018,krasinski2018
brewer2018,kuussaari2009
brewer2018,laland2008
brewer2018,laland2002
brewer2018,laland2000
brewer2018,laland2001
brewer2018,laland2010
brewer2018,laland2015
brewer2018,lane2015
catlin2016,lane2015
brewer2018,larson2013
brewer2018,lewontin1978
brewer2018,lorenz2013
brewer2018,malhi2017
brewer2018,mesoudi2008
brewer2018,mesoudi2006
brewer2018,mesoudi2009
brewer2018,nelson2016
hartman2017,nelson2016
jackson2018,nelson2016
brewer2018,nielsen2013
carver2015,nielsen2013
brewer2018,obrien2012
jackson2018,obrien2012
brewer2018,obrien1990
brewer2018,obrien1992
brewer2018,odlingsmee2006
brewer2018,odlingsmee2007
brewer2018,odlingsmee2013
jackson2018,odlingsmee2013
brewer2018,odlingsmee2003
brewer2018,olson2015
brewer2018,oreskes2014
brewer2018,pancost2017
brewer2018,rees2017
brewer2018,riede2017
brewer2018,riede2018
jackson2018,riede2018
brewer2018,ripple2017
brewer2018,rockman2009
jackson2018,rockman2009
brewer2018,rockman2012
catlin2016,rockman2012
brewer2018,rohland2017
brewer2018,ruddiman2018
brewer2018,scott1999
brewer2018,smit2006
brewer2018,sterelny2007
brewer2018,sugiyama2008
brewer2018,sugiyama2009
brewer2018,svenning2013
jackson2018,svenning2013
brewer2018,svenning2016
brewer2018,swetnam1999
brewer2018,szabo2010
brewer2018,vogel2007
brewer2018,waring2015
brewer2018,waring2017
brewer2018,white1974
brewer2018,whitehead1998
chenery2014,whitehead1998
brewer2018,wimsatt2007
brewer2018,wrangham2010
bill2012,opdal2005
bill2012,schetelig1917
bill2016,schetelig1917
boyd2013,andersson2007
fahlander2018,andersson2007
osullivan2015,andersson2007
boyd2013,biddle1976
croix2015,biddle1976
hardhnd,biddle1976
boyd2013,christiansen2006
croix2015,christiansen2006
christiansen2019,christiansen2006
moen2020,christiansen2006
boyd2013,dommasnes1982
NOAUTHOR8,dommasnes1982
gardela2018,dommasnes1982
halstadmcguire2010,dommasnes1982
harrison2015,dommasnes1982
raffield2016,dommasnes1982
raffield2018,dommasnes1982
moen2020,dommasnes1982
boyd2013,easthope2004
iversennd,easthope2004
boyd2013,flanders2004
boyd2013,geraghty1996
kelly2015,geraghty1996
knudson2012,geraghty1996
boyd2013,gonzalesmarcen2008
boyd2013,hall1994
raffield2015,hall1994
boyd2013,hamerow2002
croix2019,hamerow2002
hillerdal2010,hamerow2002
holst2014,hamerow2002
holst2010,hamerow2002
boyd2013,hurley1997
knudson2012,hurley1997
boyd2013,jesch1991
croix2015,jesch1991
NOAUTHOR8,jesch1991
gardela2018,jesch1991
halstadmcguire2010,jesch1991
gardeland,jesch1991
smith2013,jesch1991
hedenstiernajonson2017,jesch1991
henriksen2017,jesch1991
lund2020,jesch1991
milek2012,jesch1991
pricendb,jesch1991
price2019,jesch1991
raffield2018,jesch1991
raffield2019,jesch1991
rosengren2010,jesch1991
sindbaek2011,jesch1991
moen2020,jesch1991
boyd2013,kelly1988
downham2015,kelly1988
knudson2012,kelly1988
boyd2013,mcalister2003
boyd2013,milek2006
macphail2016,milek2006
milek2012,milek2006
zori2013,milek2006
boyd2013,munch2003
keller2016,munch2003
mannering2013,munch2003
lucas2007,munch2003
poulsen2011,munch2003
thend,munch2003
storli2010c,munch2003
sindbaek2011,munch2003
sindbaek2017,munch2003
boyd2013,osullivan2008
keller2016,osullivan2008
sindbaek2016,osullivan2008
boyd2013,corrain1983
boyd2013,corrain2005
boyd2013,perring1981
perry2016,perring1981
boyd2013,reilly2003
boyd2013,simpson1999
kelly2015,simpson1999
milek2012,simpson1999
boyd2013,simpson2006
boyd2013,stocker2003
lund2010,stocker2003
raffield2014,stocker2003
sanmark2013,stocker2003
boyd2013,valante2008
downham2015,valante2008
boyd2013,wallace1992
devos2013,wallace1992
kelly2015,wallace1992
knudson2012,wallace1992
NOAUTHOR24,wallace1992
NOAUTHOR31,wallace1992
boyd2013,wallace2000
boyd2013,wallace2005
boyd2013,wallace2008
montgomery2014,wallace2008
beck2018,andersson2000
fahlander2016,andersson2000
gardeland,andersson2000
gustafsson2011,andersson2000
iversennd,andersson2000
wickholm2006,andersson2000
oye2014,andersson2000
beck2018,artursson2005
larsson2007,artursson2005
beck2018,bantelmann1975
eriksen2017,bantelmann1975
beck2018,beck2004
dobat2006,beck2004
beck2018,bennett2005
beck2018,bjorhem1993
ellingsen2019,bjorhem1993
gustafssonnd,bjorhem1993
henriksen2014,bjorhem1993
beck2018,boozer2015
beck2018,boye1992
beck2018,boye1998
beck2018,carlie2005
beck2018,carlie2008
eriksen2013,carlie2008
beck2018,carstens2015
ellingsen2019,carstens2015
eriksen2016,carstens2015
tonning2020,carstens2015
beck2018,christensen1973
beck2018,christensen2015
bill2019,christensen2015
borake2018,christensen2015
kalmring2017,christensen2015
jessen2016,christensen2015
lund2016,christensen2015
runge2018,christensen2015
pedersen2019,christensen2015
NOAUTHOR28,christensen2015
skre2019,christensen2015
beck2018,eriksen2009
feveile2011,eriksen2009
NOAUTHOR8,eriksen2009
holst2013,eriksen2009
majchczack2018,eriksen2009
poulsen2011,eriksen2009
knappett2025,eriksen2009
NOAUTHOR36,eriksen2009
beck2018,ethelberg2003
croix2019,ethelberg2003
fallgren2008,ethelberg2003
hilberg2018,ethelberg2003
holst2014,ethelberg2003
holst2010,ethelberg2003
NOAUTHOR16,ethelberg2003
beck2018,ford1954
beck2018,fowler2017
beck2018,gjerlevsen2013
beck2018,gram2006
beck2018,graslund1987
beck2018,hakansson2012
beck2018,hansen1991
holst2010,hansen1991
beck2018,harrison2011
beck2018,hatt1928
beck2018,heimer2009
jessen2016,heimer2009
beck2018,heimer2006
beck2018,herschend1993
carver2015,herschend1993
eriksen2013,herschend1993
fabech2013,herschend1993
ellingsen2019,herschend1993
eriksen2016,herschend1993
fallgren2008,herschend1993
holst2013,herschend1993
tonning2020,herschend1993
rundkvist2014,herschend1993
zachrissonnd,herschend1993
beck2018,hill1972
beck2018,hvass1980
jessen2014,hvass1980
poulsen2011,hvass1980
beck2018,jensen1986
croix2015,jensen1986
rohdesloth2012,jensen1986
beck2018,jensen1987
beck2018,jessen2012
fredriksen2014,jessen2012
jessen2016,jessen2012
beck2018,jessen2003
beck2018,jorgensen1995
christiansen2019,jorgensen1995
holst2014,jorgensen1995
hardhnd,jorgensen1995
lund2008,jorgensen1995
lund2010,jorgensen1995
beck2018,kling1984
beck2018,komber2001
beck2018,komber1999
tonning2020,komber1999
beck2018,krieger1944
beck2018,kristensen2015
price2018,kristensen2015
beck2018,lucas2014
beck2018,lucas2016
beck2018,martens2005
oye2014,martens2005
beck2018,mikkelsen2003
fallgren2008,mikkelsen2003
sindbaek2017,mikkelsen2003
beck2018,mimisson2016
beck2018,moller2009
furholt2018,moller2009
weissnd,moller2009
NOAUTHOR33,moller2009
beck2018,nielsen1980
ellingsen2019,nielsen1980
jessen2014,nielsen1980
holst2010,nielsen1980
holst2013,nielsen1980
beck2018,nielsen1998
holst2010,nielsen1998
jorgensennd,nielsen1998
naum2007,nielsen1998
pluskowskind,nielsen1998
price2012,nielsen1998
NOAUTHOR28,nielsen1998
NOAUTHOR36,nielsen1998
beck2018,nissen1998
beck2018,norlund1948
christensen2018,norlund1948
eriksen2017,norlund1948
frei2011,norlund1948
gotfredsen2013,norlund1948
gotfredsen2014,norlund1948
gardela2015,norlund1948
gustafssonnd,norlund1948
goodchild2017,norlund1948
jessen2014,norlund1948
holst2013,norlund1948
jessen2016,norlund1948
jorgensennd,norlund1948
lund2006,norlund1948
pedersennd,norlund1948
wrcnd,norlund1948
poulsen2011,norlund1948
runge2018,norlund1948
price2011,norlund1948
NOAUTHOR28,norlund1948
NOAUTHOR36,norlund1948
beck2018,normark2009
beck2018,normark2010
beck2018,nylen2009
beck2018,olesen1998
beck2018,pagh2007
beck2018,pedersen2012
beck2018,petersen2010
NOAUTHOR28,petersen2010
beck2018,poulsen2014
beck2018,rasmussen1994
beck2018,rouse1960
beck2018,schietzel1981
gustafssonnd,schietzel1981
hilberg2013,schietzel1981
hilberg2014,schietzel1981
voncarnapbornheim2014,schietzel1981
beck2018,schmidt1994
jessen2016,schmidt1994
milek2012,schmidt1994
rundkvist2014,schmidt1994
beck2018,schultz2015
beck2018,siemen2014
beck2018,skov1994
eriksen2013,skov1994
fallgren2008,skov1994
beck2018,sorensen2011
feveile2017,sorensen2011
jessen2014,sorensen2011
holst2014,sorensen2011
beck2018,sorensen2017
frieman2019,sorensen2017
stott2019,sorensen2017
beck2018,sovso2013
croix2015,sovso2013
beck2018,spaulding1953
beck2018,steward1954
beck2018,stouman1980
holst2013,stouman1980
beck2018,tornbjerg2002
fabech2013,tornbjerg2002
beck2018,vale2017
beck2018,villumsen2017
beck2018,waterbolk1994
beck2018,witmore2014
beck2018,zimmermann2001
becket2013,batey2014
becket2013,gale2000
becket2013,graslund1980
edberg2019,graslund1980
NOAUTHOR8,graslund1980
gardela2018,graslund1980
gustin2017,graslund1980
graslundnd,graslund1980
hedenstiernajonson2017,graslund1980
hedenstiernajonson2015,graslund1980
hillerdal2010,graslund1980
linderholm2008,graslund1980
kalmring2010,graslund1980
kalmring2012,graslund1980
NOAUTHOR16,graslund1980
price2018,graslund1980
price2010,graslund1980
price2019,graslund1980
NOAUTHOR24,graslund1980
ulriksen2018,graslund1980
wickholm2006,graslund1980
toplak2018,graslund1980
toplak2015,graslund1980
lund2021,bill2019
bill2019,acker2007
bill2019,andersen1993
NOAUTHOR8,andersen1993
gardeland,andersen1993
holst2013,andersen1993
NOAUTHOR14,andersen1993
lund2013,andersen1993
lund2016,andersen1993
